frame,time_seconds,lifter_id,class,confidence,x1,y1,x2,y2,X_3D,Y_3D,Z_3D,W_3D,H_3D,D_3D
771,32.132,4,lifter,0.1271,778,1171,1077,1512,-4.5223,0.2085,11.2224,0.479,1.0256,0.2238
771,32.132,5,lifter,0.1078,1340,1153,1664,1503,-5.2517,0.2553,12.9895,0.5527,1.1854,0.248
772,32.174,1,lifter,0.7835,194,1066,465,1512,-4.21,0.1904,10.4546,0.4434,0.9504,0.2055
772,32.174,2,lifter,0.7331,218,682,350,925,-7.2684,0.3712,17.9153,0.7678,1.6487,0.341
772,32.174,3,lifter,0.6183,2281,798,2383,1010,-4.4886,0.2067,11.1406,0.4758,1.018,0.222
772,32.174,4,lifter,0.1323,777,1170,1077,1512,-4.5319,0.2091,11.2458,0.4801,1.0279,0.2243
772,32.174,5,lifter,0.1064,1340,1153,1664,1503,-5.2517,0.2553,12.9895,0.5527,1.1854,0.248
773,32.216,1,lifter,0.7764,194,1067,465,1512,-4.215,0.1906,10.467,0.4441,0.9517,0.206
773,32.216,2,lifter,0.7032,221,682,350,925,-7.2395,0.3697,17.8447,0.7648,1.6422,0.3397
773,32.216,3,lifter,0.6594,2286,802,2389,1009,-4.4755,0.2059,11.1083,0.4743,1.0148,0.2212
773,32.216,4,lifter,0.1298,776,1171,1079,1512,-4.5532,0.2103,11.2979,0.4824,1.0329,0.2255
774,32.257,1,lifter,0.7758,194,1067,465,1512,-4.2144,0.1906,10.4654,0.444,0.9516,0.206
774,32.257,2,lifter,0.703,221,682,350,925,-7.237,0.3695,17.8387,0.7645,1.6416,0.3396
774,32.257,3,lifter,0.6648,2291,806,2393,1010,-4.4512,0.2045,11.0487,0.4717,1.0091,0.2199
774,32.257,4,lifter,0.1324,776,1171,1081,1512,-4.5564,0.2105,11.3056,0.4828,1.0336,0.2256
775,32.299,1,lifter,0.817,2302,811,2397,1010,-4.4582,0.2049,11.0658,0.4724,1.0106,0.2202
775,32.299,2,lifter,0.7753,194,1067,465,1512,-4.2147,0.1906,10.4661,0.444,0.9517,0.206
775,32.299,3,lifter,0.704,221,682,350,925,-7.237,0.3695,17.8387,0.7645,1.6416,0.3396
775,32.299,4,lifter,0.1331,777,1171,1080,1512,-4.555,0.2104,11.3022,0.4826,1.0333,0.2256
776,32.341,1,lifter,0.7752,194,1067,465,1512,-4.2143,0.1906,10.4653,0.444,0.9516,0.206
776,32.341,2,lifter,0.7687,2309,806,2406,1010,-4.4757,0.2059,11.1088,0.4744,1.0148,0.2212
776,32.341,3,lifter,0.7046,220,682,350,925,-7.2277,0.369,17.8158,0.7635,1.6394,0.3391
776,32.341,4,lifter,0.1341,776,1171,1081,1512,-4.556,0.2105,11.3047,0.4827,1.0335,0.2256
777,32.382,1,lifter,0.8083,2312,809,2418,1010,-4.5758,0.2119,11.3535,0.4854,1.0384,0.2265
777,32.382,2,lifter,0.7754,194,1067,465,1512,-4.2152,0.1906,10.4674,0.4441,0.9518,0.206
777,32.382,3,lifter,0.7056,220,682,350,925,-7.2277,0.369,17.8159,0.7635,1.6394,0.3391
777,32.382,4,lifter,0.132,776,1171,1081,1512,-4.5567,0.2105,11.3062,0.4828,1.0337,0.2256
778,32.424,1,lifter,0.775,194,1067,465,1512,-4.2148,0.1906,10.4665,0.444,0.9517,0.206
778,32.424,2,lifter,0.742,2319,810,2428,1012,-4.6366,0.2155,11.5025,0.4921,1.0528,0.2296
778,32.424,3,lifter,0.706,220,682,351,925,-7.1846,0.3665,17.7106,0.759,1.6295,0.3371
778,32.424,4,lifter,0.133,777,1171,1082,1512,-4.5525,0.2103,11.296,0.4823,1.0327,0.2254
779,32.466,1,lifter,0.7749,194,1067,465,1512,-4.2161,0.1907,10.4697,0.4442,0.952,0.2061
779,32.466,2,lifter,0.7038,220,682,351,925,-7.1846,0.3665,17.7107,0.759,1.6295,0.3371
779,32.466,3,lifter,0.669,2329,808,2435,1015,-4.5709,0.2117,11.3416,0.4848,1.0372,0.226
779,32.466,4,lifter,0.1352,776,1171,1082,1512,-4.5537,0.2104,11.299,0.4824,1.033,0.2255
780,32.507,1,lifter,0.7747,194,1067,465,1512,-4.2163,0.1907,10.4701,0.4442,0.952,0.2061
780,32.507,2,lifter,0.7243,2336,813,2444,1014,-4.6178,0.2144,11.4562,0.49,1.0483,0.2285
780,32.507,3,lifter,0.7053,220,682,351,925,-7.1872,0.3666,17.7169,0.7592,1.6301,0.3372
780,32.507,4,lifter,0.1333,777,1171,1081,1512,-4.5522,0.2103,11.2954,0.4823,1.0326,0.2254
781,32.549,1,lifter,0.7754,194,1067,465,1512,-4.2172,0.1907,10.4724,0.4443,0.9523,0.2061
781,32.549,2,lifter,0.7427,2348,806,2452,1014,-4.415,0.2025,10.9603,0.4675,1.0004,0.2178
781,32.549,3,lifter,0.7041,220,682,351,925,-7.1884,0.3667,17.72,0.7594,1.6304,0.3372
781,32.549,4,lifter,0.1319,777,1171,1080,1512,-4.555,0.2104,11.3022,0.4826,1.0333,0.2256
782,32.591,1,lifter,0.776,194,1067,465,1512,-4.2153,0.1906,10.4677,0.4441,0.9518,0.206
782,32.591,2,lifter,0.7218,2355,810,2455,1019,-4.5437,0.2101,11.2753,0.4818,1.0308,0.2246
782,32.591,3,lifter,0.7007,220,682,351,925,-7.1988,0.3673,17.7453,0.7605,1.6328,0.3377
782,32.591,4,lifter,0.1333,777,1171,1083,1512,-4.5527,0.2103,11.2966,0.4823,1.0327,0.2254
783,32.632,1,lifter,0.7758,194,1067,465,1512,-4.2153,0.1906,10.4678,0.4441,0.9518,0.206
783,32.632,2,lifter,0.7014,220,682,351,925,-7.1985,0.3673,17.7446,0.7604,1.6327,0.3377
783,32.632,3,lifter,0.681,2363,807,2477,1024,-4.4204,0.2028,10.9737,0.4682,1.0017,0.2181
783,32.632,4,lifter,0.1339,777,1171,1083,1512,-4.5547,0.2104,11.3014,0.4825,1.0332,0.2255
784,32.674,1,lifter,0.7758,194,1067,465,1512,-4.2159,0.1907,10.469,0.4441,0.9519,0.206
784,32.674,2,lifter,0.6994,2373,813,2480,1025,-4.4575,0.205,11.0644,0.4723,1.0105,0.2201
784,32.674,3,lifter,0.6988,220,682,351,924,-7.2058,0.3677,17.7626,0.7612,1.6344,0.3381
784,32.674,4,lifter,0.1304,777,1171,1084,1512,-4.5595,0.2107,11.3133,0.4831,1.0343,0.2257
785,32.716,1,lifter,0.7763,194,1067,465,1512,-4.2182,0.1908,10.4747,0.4444,0.9525,0.2061
785,32.716,2,lifter,0.6938,220,682,351,925,-7.1829,0.3664,17.7065,0.7588,1.6291,0.337
785,32.716,3,lifter,0.6413,2381,809,2486,1025,-4.4757,0.206,11.1088,0.4743,1.0148,0.2211
785,32.716,4,lifter,0.131,777,1171,1083,1512,-4.5547,0.2104,11.3014,0.4825,1.0332,0.2255
786,32.757,1,lifter,0.7763,194,1067,465,1512,-4.217,0.1907,10.4719,0.4443,0.9522,0.2061
786,32.757,2,lifter,0.6932,220,682,351,925,-7.1976,0.3672,17.7423,0.7603,1.6325,0.3377
786,32.757,3,lifter,0.6161,2390,804,2495,1026,-4.5409,0.2098,11.2685,0.4815,1.0302,0.2246
786,32.757,4,lifter,0.1295,777,1171,1084,1512,-4.5591,0.2107,11.3123,0.483,1.0342,0.2257
787,32.799,1,lifter,0.7772,194,1067,465,1512,-4.2162,0.1907,10.4699,0.4442,0.952,0.206
787,32.799,2,lifter,0.6953,220,682,351,925,-7.1959,0.3672,17.7384,0.7602,1.6321,0.3376
787,32.799,3,lifter,0.6907,2399,811,2502,1026,-4.5136,0.2082,11.2017,0.4785,1.0238,0.2232
787,32.799,4,lifter,0.1274,777,1171,1086,1512,-4.5558,0.2105,11.304,0.4826,1.0334,0.2255
788,32.841,1,lifter,0.7777,194,1067,465,1512,-4.2154,0.1906,10.4678,0.4441,0.9518,0.206
788,32.841,2,lifter,0.6963,220,682,351,925,-7.1888,0.3667,17.7208,0.7594,1.6305,0.3373
788,32.841,3,lifter,0.6681,2406,809,2522,1031,-4.5752,0.2119,11.3525,0.4853,1.0383,0.2264
788,32.841,4,lifter,0.1281,777,1171,1085,1512,-4.5559,0.2105,11.3043,0.4826,1.0334,0.2255
789,32.882,1,lifter,0.7772,194,1067,465,1512,-4.2176,0.1908,10.4732,0.4443,0.9523,0.2061
789,32.882,2,lifter,0.7593,2415,810,2528,1032,-4.5567,0.2108,11.3072,0.4833,1.034,0.2255
789,32.882,3,lifter,0.6951,220,682,351,925,-7.1832,0.3664,17.7073,0.7588,1.6292,0.337
789,32.882,4,lifter,0.1266,776,1171,1084,1512,-4.5541,0.2104,11.2999,0.4825,1.033,0.2254
790,32.924,1,lifter,0.7773,194,1067,465,1512,-4.2159,0.1907,10.469,0.4441,0.9519,0.206
790,32.924,2,lifter,0.7576,2425,812,2534,1036,-4.4887,0.2068,11.1409,0.4758,1.018,0.2219
790,32.924,3,lifter,0.7016,220,683,351,925,-7.176,0.366,17.6896,0.7581,1.6276,0.3366
790,32.924,4,lifter,0.1276,777,1171,1083,1512,-4.5466,0.21,11.2817,0.4816,1.0312,0.225
791,32.966,1,lifter,0.7779,194,1067,465,1512,-4.2159,0.1907,10.4692,0.4442,0.952,0.206
791,32.966,2,lifter,0.7028,220,683,351,925,-7.1698,0.3657,17.6744,0.7574,1.6261,0.3363
791,32.966,3,lifter,0.7012,2435,813,2540,1037,-4.494,0.2071,11.1539,0.4764,1.0192,0.2222
791,32.966,4,lifter,0.1287,777,1171,1082,1512,-4.5509,0.2102,11.2921,0.4821,1.0323,0.2253
792,33.008,1,lifter,0.7856,2444,815,2560,1038,-4.5581,0.2109,11.3107,0.4835,1.0343,0.2255
792,33.008,2,lifter,0.7769,194,1067,465,1512,-4.214,0.1905,10.4645,0.4439,0.9515,0.2059
792,33.008,3,lifter,0.7043,220,683,351,925,-7.1663,0.3654,17.666,0.757,1.6253,0.3362
792,33.008,4,lifter,0.1278,778,1171,1080,1512,-4.5533,0.2103,11.298,0.4824,1.0329,0.2254
793,33.049,1,lifter,0.7764,194,1067,465,1512,-4.2165,0.1907,10.4707,0.4442,0.9521,0.2061
793,33.049,2,lifter,0.7333,2451,813,2569,1042,-4.6092,0.2138,11.4356,0.4891,1.0464,0.2283
793,33.049,3,lifter,0.7001,220,682,351,925,-7.1823,0.3664,17.705,0.7587,1.629,0.3369
793,33.049,4,lifter,0.1288,778,1171,1082,1512,-4.5507,0.2102,11.2917,0.4821,1.0322,0.2253
794,33.091,1,lifter,0.7757,194,1067,465,1512,-4.2171,0.1907,10.4722,0.4443,0.9522,0.2061
794,33.091,2,lifter,0.7061,2467,810,2580,1044,-4.5526,0.2105,11.2974,0.4829,1.0331,0.2253
794,33.091,3,lifter,0.7018,220,682,351,925,-7.1956,0.3671,17.7376,0.7601,1.632,0.3376
794,33.091,4,lifter,0.1312,778,1171,1079,1512,-4.5498,0.2101,11.2894,0.482,1.0321,0.2253
795,33.133,1,lifter,0.7757,194,1067,465,1512,-4.2161,0.1907,10.4697,0.4442,0.952,0.206
795,33.133,2,lifter,0.7018,220,682,351,925,-7.1996,0.3674,17.7474,0.7605,1.633,0.3378
795,33.133,3,lifter,0.5752,2476,808,2588,1046,-4.5793,0.212,11.3625,0.4859,1.0394,0.2268
795,33.133,4,lifter,0.1333,778,1171,1080,1512,-4.5529,0.2103,11.297,0.4824,1.0328,0.2254
796,33.174,1,lifter,0.7759,194,1067,465,1512,-4.214,0.1905,10.4646,0.4439,0.9515,0.2059
796,33.174,2,lifter,0.7009,220,682,351,925,-7.2022,0.3675,17.7538,0.7608,1.6336,0.3379
796,33.174,3,lifter,0.523,2487,808,2607,1048,-4.4616,0.205,11.0747,0.4729,1.0116,0.2206
796,33.174,4,lifter,0.1339,778,1171,1082,1512,-4.5517,0.2102,11.294,0.4822,1.0324,0.2253
797,33.216,1,lifter,0.7766,194,1067,465,1512,-4.2146,0.1906,10.4659,0.444,0.9516,0.206
797,33.216,2,lifter,0.6991,220,682,351,924,-7.2115,0.368,17.7764,0.7618,1.6357,0.3383
797,33.216,3,lifter,0.5632,2495,813,2616,1050,-4.4875,0.2066,11.1379,0.4757,1.0177,0.2219
797,33.216,4,lifter,0.1374,778,1171,1081,1512,-4.553,0.2103,11.2972,0.4824,1.0328,0.2254
798,33.258,1,lifter,0.7772,194,1067,465,1512,-4.2162,0.1907,10.4698,0.4442,0.952,0.206
798,33.258,2,lifter,0.6961,220,682,351,924,-7.2101,0.3679,17.773,0.7616,1.6353,0.3383
798,33.258,3,lifter,0.5955,2509,817,2627,1053,-4.3877,0.2007,10.894,0.4648,0.9942,0.2167
798,33.258,4,lifter,0.1362,778,1171,1082,1512,-4.5479,0.21,11.2849,0.4818,1.0316,0.2251
799,33.299,1,lifter,0.7774,194,1067,465,1512,-4.2168,0.1907,10.4714,0.4443,0.9522,0.2061
799,33.299,2,lifter,0.6978,220,682,351,924,-7.2089,0.3679,17.77,0.7615,1.6351,0.3382
799,33.299,3,lifter,0.3585,2517,817,2636,1053,-4.4023,0.2016,10.9298,0.4664,0.9976,0.2175
799,33.299,4,lifter,0.1331,778,1171,1083,1512,-4.5529,0.2103,11.297,0.4823,1.0327,0.2254
800,33.341,1,lifter,0.7777,194,1067,465,1512,-4.2158,0.1907,10.469,0.4441,0.9519,0.206
800,33.341,2,lifter,0.6966,220,682,351,924,-7.2088,0.3679,17.7697,0.7615,1.635,0.3382
800,33.341,3,lifter,0.5074,2532,825,2652,1052,-4.3784,0.2002,10.8713,0.4637,0.992,0.2161
800,33.341,4,lifter,0.1333,778,1171,1080,1512,-4.5499,0.2101,11.2898,0.482,1.0321,0.2253
801,33.383,1,lifter,0.779,195,1067,465,1512,-4.2176,0.1908,10.4732,0.4443,0.9523,0.2061
801,33.383,2,lifter,0.6963,220,682,351,924,-7.2086,0.3679,17.7693,0.7615,1.635,0.3382
801,33.383,3,lifter,0.579,2541,819,2665,1055,-4.3107,0.1962,10.7058,0.4562,0.976,0.2126
801,33.383,4,lifter,0.1359,777,1171,1084,1512,-4.5553,0.2105,11.303,0.4826,1.0333,0.2255
802,33.424,1,lifter,0.7779,194,1067,465,1512,-4.2162,0.1907,10.4699,0.4442,0.952,0.2061
802,33.424,2,lifter,0.7088,2555,834,2677,1057,-4.5996,0.2133,11.4123,0.488,1.0441,0.2278
802,33.424,3,lifter,0.6991,220,682,351,925,-7.194,0.367,17.7337,0.7599,1.6317,0.3375
802,33.424,4,lifter,0.1364,777,1171,1087,1512,-4.549,0.2101,11.2874,0.4819,1.0318,0.2251
803,33.466,1,lifter,0.7782,194,1067,465,1512,-4.2163,0.1907,10.4701,0.4442,0.952,0.2061
803,33.466,2,lifter,0.6993,220,682,351,925,-7.1915,0.3669,17.7275,0.7597,1.6311,0.3374
803,33.466,3,lifter,0.6253,2579,822,2685,1055,-4.3487,0.1985,10.7988,0.4604,0.985,0.2146
803,33.466,4,lifter,0.1432,778,1171,1089,1512,-4.5401,0.2096,11.2656,0.4808,1.0296,0.2246
804,33.508,1,lifter,0.7778,194,1067,465,1512,-4.2161,0.1907,10.4696,0.4442,0.952,0.206
804,33.508,2,lifter,0.6994,220,682,351,925,-7.1925,0.3669,17.7299,0.7598,1.6313,0.3374
804,33.508,3,lifter,0.6142,2579,822,2685,1055,-4.3522,0.1987,10.8074,0.4608,0.9859,0.2148
804,33.508,4,lifter,0.1427,778,1171,1089,1512,-4.5399,0.2096,11.2652,0.4808,1.0296,0.2246
805,33.549,1,lifter,0.7774,194,1067,465,1512,-4.2159,0.1907,10.4691,0.4442,0.952,0.206
805,33.549,2,lifter,0.6953,221,683,351,925,-7.1772,0.3661,17.6926,0.7582,1.6279,0.3367
805,33.549,3,lifter,0.6638,2585,833,2685,1059,-4.6545,0.2165,11.5467,0.4942,1.0572,0.2307
805,33.549,4,lifter,0.1431,778,1171,1089,1512,-4.5402,0.2096,11.266,0.4809,1.0296,0.2246
806,33.591,1,lifter,0.7787,194,1067,465,1512,-4.216,0.1907,10.4694,0.4442,0.952,0.206
806,33.591,2,lifter,0.6946,221,683,351,925,-7.1871,0.3667,17.7168,0.7592,1.6302,0.3372
806,33.591,3,lifter,0.6718,2599,821,2686,1061,-4.3039,0.1958,10.6894,0.4555,0.9745,0.2123
806,33.591,4,lifter,0.1432,778,1171,1091,1512,-4.5292,0.209,11.239,0.4796,1.027,0.224
807,33.633,1,lifter,0.7792,194,1067,465,1512,-4.216,0.1907,10.4695,0.4442,0.952,0.206
807,33.633,2,lifter,0.6941,220,683,351,925,-7.1774,0.3661,17.6932,0.7582,1.6279,0.3367
807,33.633,3,lifter,0.6176,2611,827,2688,1063,-4.444,0.2041,11.032,0.471,1.0076,0.2196
807,33.633,4,lifter,0.1416,777,1171,1092,1512,-4.5255,0.2087,11.2299,0.4792,1.0261,0.2238
808,33.674,1,lifter,0.7779,194,1067,465,1512,-4.2162,0.1907,10.47,0.4442,0.952,0.206
808,33.674,2,lifter,0.696,221,682,351,925,-7.2089,0.3679,17.77,0.7615,1.6352,0.3383
808,33.674,3,lifter,0.6794,2626,811,2688,1065,-4.1775,0.1884,10.3802,0.4416,0.9447,0.2055
808,33.674,4,lifter,0.1388,777,1171,1093,1512,-4.5176,0.2083,11.2106,0.4784,1.0243,0.2234
809,33.716,1,lifter,0.777,194,1067,465,1512,-4.217,0.1907,10.4719,0.4443,0.9522,0.2061
809,33.716,2,lifter,0.6943,221,682,351,925,-7.2082,0.3679,17.7684,0.7615,1.635,0.3382
809,33.716,3,lifter,0.6597,2634,795,2688,1068,-4.4793,0.2061,11.1183,0.4748,1.0159,0.2215
809,33.716,4,lifter,0.1378,777,1171,1093,1512,-4.5181,0.2083,11.2119,0.4784,1.0244,0.2235
810,33.758,1,lifter,0.7786,194,1067,465,1512,-4.2164,0.1907,10.4703,0.4442,0.9521,0.2061
810,33.758,2,lifter,0.7003,220,682,351,925,-7.2068,0.3678,17.765,0.7613,1.6346,0.3381
810,33.758,3,lifter,0.452,2650,788,2688,1071,-4.5449,0.21,11.2787,0.4821,1.0314,0.225
810,33.758,4,lifter,0.1373,777,1171,1092,1512,-4.5255,0.2088,11.2299,0.4792,1.0261,0.2238
811,33.799,1,lifter,0.779,194,1067,465,1512,-4.2162,0.1907,10.47,0.4442,0.952,0.206
811,33.799,2,lifter,0.6996,220,682,351,925,-7.2066,0.3678,17.7645,0.7613,1.6346,0.3381
811,33.799,3,lifter,0.1389,776,1171,1094,1512,-4.5165,0.2082,11.2078,0.4782,1.024,0.2234
811,33.799,4,lifter,0.1299,2667,792,2687,1068,-4.5869,0.2124,11.3815,0.4868,1.0414,0.2274
812,33.841,1,lifter,0.7774,194,1067,465,1512,-4.2164,0.1907,10.4703,0.4442,0.9521,0.2061
812,33.841,2,lifter,0.6984,220,682,351,925,-7.2071,0.3678,17.7657,0.7613,1.6347,0.3381
812,33.841,3,lifter,0.1376,776,1171,1095,1512,-4.5164,0.2082,11.2077,0.4782,1.024,0.2234
813,33.883,1,lifter,0.7774,194,1067,465,1512,-4.216,0.1907,10.4693,0.4442,0.952,0.206
813,33.883,2,lifter,0.6962,220,682,351,925,-7.2071,0.3678,17.7657,0.7613,1.6347,0.3381
813,33.883,3,lifter,0.1384,776,1171,1096,1512,-4.5114,0.2079,11.1954,0.4777,1.0228,0.2231
814,33.924,1,lifter,0.778,194,1067,465,1512,-4.2157,0.1907,10.4688,0.4441,0.9519,0.206
814,33.924,2,lifter,0.6991,220,682,351,925,-7.2189,0.3685,17.7946,0.7626,1.6374,0.3387
814,33.924,3,lifter,0.1369,776,1171,1096,1512,-4.5107,0.2079,11.1936,0.4776,1.0227,0.2231
815,33.966,1,lifter,0.7783,194,1067,465,1512,-4.2159,0.1907,10.4692,0.4442,0.9519,0.206
815,33.966,2,lifter,0.6992,220,682,351,925,-7.224,0.3688,17.8069,0.7631,1.6386,0.3389
815,33.966,3,lifter,0.1368,776,1171,1097,1512,-4.5059,0.2076,11.182,0.4771,1.0215,0.2228
816,34.008,1,lifter,0.7771,194,1067,465,1512,-4.2162,0.1907,10.4698,0.4442,0.952,0.206
816,34.008,2,lifter,0.696,220,682,351,925,-7.2354,0.3694,17.8347,0.7643,1.6412,0.3395
816,34.008,3,lifter,0.1372,776,1171,1097,1512,-4.505,0.2075,11.1796,0.477,1.0213,0.2228
817,34.049,1,lifter,0.7765,194,1067,465,1512,-4.2167,0.1907,10.4712,0.4442,0.9521,0.2061
817,34.049,2,lifter,0.6951,220,682,351,925,-7.2363,0.3695,17.8369,0.7644,1.6414,0.3395
817,34.049,3,lifter,0.1372,776,1171,1098,1512,-4.5019,0.2073,11.1722,0.4767,1.0206,0.2226
818,34.091,1,lifter,0.7773,194,1067,465,1512,-4.2165,0.1907,10.4707,0.4442,0.9521,0.2061
818,34.091,2,lifter,0.6948,220,682,351,925,-7.2394,0.3697,17.8445,0.7648,1.6421,0.3397
818,34.091,3,lifter,0.1395,776,1171,1097,1512,-4.5053,0.2075,11.1804,0.477,1.0214,0.2228
819,34.133,1,lifter,0.7777,194,1067,465,1512,-4.218,0.1908,10.4742,0.4444,0.9524,0.2061
819,34.133,2,lifter,0.6935,220,682,351,925,-7.2394,0.3697,17.8445,0.7648,1.6421,0.3397
819,34.133,3,lifter,0.139,776,1171,1097,1512,-4.5054,0.2076,11.1806,0.477,1.0214,0.2228
820,34.174,1,lifter,0.7769,194,1067,465,1512,-4.2165,0.1907,10.4705,0.4442,0.9521,0.206
820,34.174,2,lifter,0.6934,221,682,351,925,-7.2513,0.3704,17.8737,0.7661,1.6449,0.3403
820,34.174,3,lifter,0.1402,776,1171,1097,1512,-4.5048,0.2075,11.1793,0.477,1.0213,0.2228
821,34.216,1,lifter,0.7768,194,1067,465,1512,-4.2171,0.1907,10.4722,0.4443,0.9522,0.2061
821,34.216,2,lifter,0.689,221,682,351,925,-7.2499,0.3703,17.8702,0.7659,1.6446,0.3402
821,34.216,3,lifter,0.137,776,1171,1099,1512,-4.493,0.2068,11.1503,0.4757,1.0185,0.2222
822,34.258,1,lifter,0.7777,194,1067,465,1512,-4.216,0.1907,10.4694,0.4442,0.952,0.206
822,34.258,2,lifter,0.6929,221,682,351,925,-7.2657,0.3712,17.9088,0.7676,1.6482,0.341
822,34.258,3,lifter,0.137,776,1171,1098,1512,-4.4984,0.2071,11.1636,0.4763,1.0198,0.2224
823,34.299,1,lifter,0.7774,194,1067,465,1512,-4.217,0.1907,10.4718,0.4443,0.9522,0.2061
823,34.299,2,lifter,0.6906,221,682,351,925,-7.2673,0.3713,17.9128,0.7678,1.6486,0.3411
823,34.299,3,lifter,0.1349,776,1171,1097,1512,-4.5041,0.2075,11.1774,0.4769,1.0211,0.2227
824,34.341,1,lifter,0.7779,194,1067,465,1512,-4.2168,0.1907,10.4713,0.4442,0.9521,0.2061
824,34.341,2,lifter,0.6938,220,682,351,925,-7.2621,0.371,17.9001,0.7672,1.6474,0.3408
824,34.341,3,lifter,0.134,776,1171,1097,1512,-4.5029,0.2074,11.1745,0.4767,1.0208,0.2227
824,34.341,4,lifter,0.1008,1340,1153,1665,1503,-5.2321,0.2541,12.9415,0.5505,1.1809,0.2471
825,34.383,1,lifter,0.778,194,1067,465,1512,-4.2175,0.1908,10.4731,0.4443,0.9523,0.2061
825,34.383,2,lifter,0.6923,221,682,351,925,-7.283,0.3722,17.951,0.7694,1.6522,0.3418
825,34.383,3,lifter,0.1336,776,1171,1097,1512,-4.5045,0.2075,11.1784,0.4769,1.0212,0.2228
825,34.383,4,lifter,0.103,1340,1154,1665,1503,-5.2291,0.2539,12.9341,0.5502,1.1802,0.2469
826,34.425,1,lifter,0.78,194,1067,466,1512,-4.2144,0.1906,10.4656,0.444,0.9516,0.2059
826,34.425,2,lifter,0.6977,220,682,351,925,-7.2866,0.3724,17.9598,0.7698,1.653,0.3419
826,34.425,3,lifter,0.1278,776,1171,1097,1512,-4.4991,0.2072,11.1654,0.4763,1.0199,0.2224
826,34.425,4,lifter,0.108,1340,1154,1665,1503,-5.2367,0.2544,12.9528,0.5511,1.1819,0.2473
827,34.466,1,lifter,0.779,194,1067,465,1512,-4.214,0.1906,10.4645,0.4439,0.9515,0.2059
827,34.466,2,lifter,0.6977,220,682,351,925,-7.3151,0.374,18.0295,0.7728,1.6595,0.3433
827,34.466,3,lifter,0.1314,776,1171,1099,1512,-4.486,0.2064,11.1333,0.4749,1.0169,0.2218
827,34.466,4,lifter,0.1101,1340,1154,1665,1503,-5.2291,0.2539,12.9341,0.5502,1.1801,0.2469
828,34.508,1,lifter,0.7788,194,1067,465,1512,-4.2139,0.1906,10.4644,0.4439,0.9515,0.2059
828,34.508,2,lifter,0.6995,220,682,351,925,-7.3249,0.3746,18.0534,0.7739,1.6618,0.3438
828,34.508,3,lifter,0.1303,776,1171,1100,1512,-4.4806,0.2061,11.1199,0.4743,1.0156,0.2215
828,34.508,4,lifter,0.1153,1340,1153,1665,1503,-5.2343,0.2542,12.9468,0.5508,1.1814,0.2472
829,34.55,1,lifter,0.7791,194,1067,465,1512,-4.215,0.1906,10.4669,0.444,0.9517,0.206
829,34.55,2,lifter,0.6933,220,682,351,925,-7.3186,0.3742,18.0381,0.7732,1.6604,0.3435
829,34.55,3,lifter,0.1342,776,1171,1100,1512,-4.4859,0.2064,11.1328,0.4749,1.0168,0.2218
829,34.55,4,lifter,0.1135,1340,1154,1665,1503,-5.23,0.254,12.9364,0.5503,1.1804,0.247
830,34.591,1,lifter,0.7783,194,1067,465,1512,-4.2124,0.1905,10.4605,0.4438,0.9511,0.2058
830,34.591,2,lifter,0.6952,220,682,351,925,-7.3274,0.3748,18.0596,0.7741,1.6624,0.3439
830,34.591,3,lifter,0.1339,776,1171,1098,1512,-4.4942,0.2069,11.1533,0.4758,1.0188,0.2222
830,34.591,4,lifter,0.1164,1340,1154,1665,1503,-5.2293,0.2539,12.9348,0.5503,1.1802,0.2469
831,34.633,1,lifter,0.7793,194,1067,465,1512,-4.215,0.1906,10.467,0.444,0.9517,0.206
831,34.633,2,lifter,0.6923,220,682,351,925,-7.3295,0.3749,18.0646,0.7744,1.6629,0.344
831,34.633,3,lifter,0.134,776,1171,1099,1512,-4.4862,0.2064,11.1337,0.4749,1.0169,0.2218
831,34.633,4,lifter,0.1159,1340,1154,1666,1503,-5.2256,0.2537,12.9256,0.5499,1.1793,0.2467
832,34.675,1,lifter,0.7772,194,1067,465,1512,-4.2139,0.1906,10.4643,0.4439,0.9515,0.2059
832,34.675,2,lifter,0.695,220,682,351,925,-7.3342,0.3751,18.0761,0.7749,1.6639,0.3442
832,34.675,3,lifter,0.1307,776,1171,1099,1512,-4.4839,0.2063,11.128,0.4747,1.0164,0.2217
832,34.675,4,lifter,0.1137,1340,1154,1665,1504,-5.2808,0.257,13.0606,0.5559,1.192,0.2493
833,34.716,1,lifter,0.7764,194,1067,465,1512,-4.2141,0.1906,10.4649,0.444,0.9515,0.2059
833,34.716,2,lifter,0.6889,221,682,351,925,-7.339,0.3755,18.0878,0.7754,1.6651,0.3445
833,34.716,3,lifter,0.1329,776,1171,1100,1512,-4.4847,0.2063,11.1299,0.4747,1.0165,0.2217
833,34.716,4,lifter,0.1137,1340,1153,1665,1504,-5.2738,0.2566,13.0435,0.5551,1.1905,0.2491
834,34.758,1,lifter,0.7771,194,1067,465,1512,-4.2119,0.1904,10.4595,0.4437,0.951,0.2058
834,34.758,2,lifter,0.6908,220,681,351,925,-7.362,0.3767,18.144,0.7778,1.6703,0.3456
834,34.758,3,lifter,0.1296,776,1171,1101,1512,-4.4881,0.2065,11.1382,0.4751,1.0173,0.2219
834,34.758,4,lifter,0.1124,1340,1153,1665,1503,-5.2335,0.2542,12.9449,0.5507,1.1812,0.2471
